Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,2080.153276566165
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,2798.045669112935
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,7452.404325159198
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,3160.0651153819585
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,27544.892376160744
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,2383.3918787970474
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1770.0837075436812
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,49751.312262730884
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,104351.99678400958
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,100902.13175698508
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,13641.24413339795
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,499.7813702706906
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1845.3173936327178
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,18979.343015673538
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,41636.79696738475
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,6151.58758264876
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,414299.7068683015
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,1164.619961011824
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,613.547708867477
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,550.1944236524389
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,361.87734513282646
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,3581.872324913085
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,712.3622376408058
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,252.6728047735041
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,134.47506944512585
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,352.34984021339136
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,180.5136190734182
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,11840.018126133582
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,9837.59234362708
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,255.3160278635404
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,113.07104172967715
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,384.51062007987844
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,17763.394025616013
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,14146.960784920959
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,13489.433163825357
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1615.705890138226
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,190.78263341886836
2026,1,p13,Apex Regional Landfill,400600,Mountain View Solar,NV,1719.2564274923316
2026,1,p13,Apex Regional Landfill,400036,Nellis Air Force Base Solar Array,NV,1260.7814871481996
2026,1,p13,Apex Regional Landfill,401381,Nellis Solar PV II,NV,416.0104453106937
2026,1,p13,Apex Regional Landfill,401319,"Playa Solar 1, LLC",NV,334.1828853940129
2026,1,p13,Apex Regional Landfill,401596,Playa Solar 2,NV,277.834169104524
2026,1,p13,Apex Regional Landfill,401274,River Mountains Solar,NV,1035.2395714222
2026,1,p13,Mohave Valley Landfill,401042,Searchlight Solar,NV,2823.04788593846
2026,1,p13,Apex Regional Landfill,400166,Silver State Solar Power North,NV,860.9328561545767
2026,1,p13,Apex Regional Landfill,400658,Silver State Solar Power South,NV,294.6970669375381
2026,1,p13,Apex Regional Landfill,405246,"Solar Las Vegas MB 2, LLC",NV,4646.518262891408
2026,1,p13,Apex Regional Landfill,405188,Solar Las Vegas MB-1,NV,1330.2495905310996
2026,1,p13,Apex Regional Landfill,400556,Spectrum Solar PV Power Project,NV,568.2551346765043
2026,1,p13,Apex Regional Landfill,402485,"Techren Solar I, LLC",NV,289.9192750514518
2026,1,p13,Apex Regional Landfill,402690,"Techren Solar II, LLC",NV,165.32846434222532
2026,1,p13,Apex Regional Landfill,402691,"Techren Solar III, LLC",NV,1445.926045416782
2026,1,p13,Apex Regional Landfill,402692,"Techren Solar IV, LLC",NV,1154.380446181532
2026,1,p13,Apex Regional Landfill,403001,Techren Solar V,NV,487.4184754510642
2026,1,p13,Apex Regional Landfill,401851,Townsite Solar Project Hybrid,NV,192.75572656471726
2026,1,p13,Apex Regional Landfill,406448,Yellow Pine II,NV,766.8691138525969
2026,1,p13,Apex Regional Landfill,404971,Yellow Pine Solar,NV,796.413183267027
2026,1,p27,Mohave Valley Landfill,400374,"Black Mountain Solar, LLC",AZ,455.48588268429626
2026,1,p27,Mohave Valley Landfill,402236,Gray Hawk Solar,AZ,189.299523754217
2026,1,p27,Mohave Valley Landfill,401819,Jacobson 5 MW Solar,AZ,2403.303672068154
