Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1686.2071756595271
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,1116.1806840050397
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,7522.935371524441
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,2166.12821139679
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,10757.80927116652
2026,1,p12,Apex Regional Landfill,405028,Galena 2 Geothermal Power Plant,NV,252782.6423618228
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,2166.984624815497
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,2000.449868572365
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,19409.661175025016
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,84330.12112106831
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,30606.731297722767
2026,1,p12,Apex Regional Landfill,405024,Steamboat III,NV,137643.6473085101
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,8871.099613829838
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,505.7679602768426
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1677.8260019388347
2026,1,p12,Apex Regional Landfill,405576,Tesla Reno GigaFactory,NV,37106.13325437706
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,19166.307786185396
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,16848.265504650393
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,2818.9881589312545
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,215240.21789385783
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,957.6450621914921
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,216.25128314165974
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,614.2120459686804
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,272.4671587329647
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,2614.281689482244
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,587.6160157970228
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,211.5064798146853
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,131.08763847992515
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,351.16316450847614
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,152.46714606006947
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,6476.494240163772
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,7163.89624854697
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,194.96801890075662
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,95.84442160315228
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,258.4816614144681
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,12928.115653629826
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,9016.404493586062
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,11041.583137220747
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1326.7153678403665
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,173.70349265351666
2026,1,p13,Apex Regional Landfill,400600,Mountain View Solar,NV,956.0787681776354
2026,1,p13,Apex Regional Landfill,400036,Nellis Air Force Base Solar Array,NV,706.0015279899268
2026,1,p13,Apex Regional Landfill,401381,Nellis Solar PV II,NV,521.2118263125892
2026,1,p13,Apex Regional Landfill,401319,"Playa Solar 1, LLC",NV,368.7443888568327
2026,1,p13,Apex Regional Landfill,401596,Playa Solar 2,NV,304.71175670968637
2026,1,p13,Apex Regional Landfill,401274,River Mountains Solar,NV,941.3916181110909
2026,1,p13,Apex Regional Landfill,401042,Searchlight Solar,NV,2692.6842349326444
2026,1,p13,Apex Regional Landfill,400166,Silver State Solar Power North,NV,782.9309678677971
2026,1,p13,Apex Regional Landfill,400658,Silver State Solar Power South,NV,201.3275821420697
2026,1,p13,Apex Regional Landfill,405246,"Solar Las Vegas MB 2, LLC",NV,3806.4709455475145
2026,1,p13,Apex Regional Landfill,405188,Solar Las Vegas MB-1,NV,1209.5825445737266
2026,1,p13,Apex Regional Landfill,400556,Spectrum Solar PV Power Project,NV,634.7355812233002
2026,1,p13,Apex Regional Landfill,402485,"Techren Solar I, LLC",NV,318.44483164937697
2026,1,p13,Apex Regional Landfill,402690,"Techren Solar II, LLC",NV,195.65081206782503
2026,1,p13,Apex Regional Landfill,402691,"Techren Solar III, LLC",NV,933.9278411743157
2026,1,p13,Apex Regional Landfill,402692,"Techren Solar IV, LLC",NV,848.8330504047507
2026,1,p13,Apex Regional Landfill,403001,Techren Solar V,NV,443.3724399555129
2026,1,p13,Apex Regional Landfill,401851,Townsite Solar Project Hybrid,NV,162.48341582567778
2026,1,p13,Apex Regional Landfill,406448,Yellow Pine II,NV,697.418474865997
2026,1,p13,Apex Regional Landfill,404971,Yellow Pine Solar,NV,452.7097258729237
2026,1,p27,Apex Regional Landfill,400374,"Black Mountain Solar, LLC",AZ,1484.2594280591707
2026,1,p27,Apex Regional Landfill,402236,Gray Hawk Solar,AZ,304.71138984542887
2026,1,p27,Apex Regional Landfill,401819,Jacobson 5 MW Solar,AZ,2690.056079790083
2026,1,p27,Apex Regional Landfill,400199,La Senita,AZ,17347.16661289819
2026,1,p27,Apex Regional Landfill,403718,Mohave Electric Cooperative at Joy Lane,AZ,1222.069318624343
2026,1,p27,Apex Regional Landfill,401311,Mohave Electric at Fort Mohave,AZ,2740.5776643185045
2026,1,p27,Apex Regional Landfill,406478,Mohave Energy - Hybrid,AZ,715.6306780848536
2026,1,p28,Apache Junction Landfill,405418,AZ State University - Tempe Campus Solar,AZ,9078.56394485407
2026,1,p28,Apache Junction Landfill,400148,Agua Caliente Solar Project,AZ,395.1668521035898
2026,1,p28,Apache Junction Landfill,402067,Apache Solar 1,AZ,5529.410223555426
2026,1,p28,Apache Junction Landfill,400274,Arizona Western College PV,AZ,26148.849691567808
2026,1,p28,Apache Junction Landfill,400240,Arlington Valley Solar Energy II,AZ,600.6013296782692
2026,1,p28,Apache Junction Landfill,400437,Badger 1,AZ,4262.113564162505
2026,1,p28,Apache Junction Landfill,401688,Bonnybrooke PV,AZ,509.36285446418304
2026,1,p28,Apache Junction Landfill,400371,Buckeye Union HS District 201,AZ,15341.080858413901
2026,1,p28,Apache Junction Landfill,405635,"Central Line Solar, LLC",AZ,440.4327807243999
2026,1,p28,Apache Junction Landfill,400201,Chino Solar Valley,AZ,4762.3213354665495
2026,1,p28,Apache Junction Landfill,400202,Cotton Center Solar Hybrid,AZ,4308.838618192623
2026,1,p28,Apache Junction Landfill,401069,Desert Star Hybrid,AZ,5624.970754561415
2026,1,p28,Apache Junction Landfill,403257,East Line Solar,AZ,394.37953359022475
2026,1,p28,Apache Junction Landfill,406171,Eleven Mile Solar Center,AZ,155.47862339310413
2026,1,p28,Apache Junction Landfill,405244,Estrella Mountain PV,AZ,22238.546373433157
2026,1,p28,Apache Junction Landfill,400349,Foothills Solar Plant Hybrid,AZ,3975.5995206053717
2026,1,p28,Apache Junction Landfill,400825,Fort Huachuca Solar PV Project,AZ,6836.03474061569
2026,1,p28,Apache Junction Landfill,400845,Gila Bend Hybrid,AZ,1798.3071243790712
2026,1,p28,Apache Junction Landfill,400599,"Gilbert Solar Facility I, LLC",AZ,5907.685452998959
2026,1,p28,Apache Junction Landfill,400507,Hyder II Hybrid,AZ,9288.976169657524
2026,1,p28,Apache Junction Landfill,400204,Hyder Solar Hybrid,AZ,5679.30215357935
2026,1,p28,Apache Junction Landfill,405282,Intel - Ocotillo Campus Solar,AZ,4426.7019264390865
2026,1,p28,Apache Junction Landfill,405125,Jewish Community Center PV,AZ,21278.4916068734
2026,1,p28,Apache Junction Landfill,402234,Kayenta Solar Project,AZ,3795.1948328844633
2026,1,p28,Apache Junction Landfill,400595,Lake Pleasant WTP,AZ,7239.7774863055265
2026,1,p28,Apache Junction Landfill,400128,Luke Solar,AZ,3808.59325323619
2026,1,p28,Apache Junction Landfill,405068,Macys Goodyear,AZ,13814.15488284461
2026,1,p28,Apache Junction Landfill,406279,McFarland A Solar and Storage,AZ,750.9930004732616
2026,1,p28,Apache Junction Landfill,405617,Mesa Carport PV,AZ,841.780704718064
2026,1,p28,Apache Junction Landfill,404512,Mesa Solar Array,AZ,969.917641335983
2026,1,p28,Apache Junction Landfill,400250,Mesquite Solar 1,AZ,452.8205880554555
2026,1,p28,Apache Junction Landfill,401621,"Mesquite Solar 2, LLC",AZ,891.6041957782551
2026,1,p28,Apache Junction Landfill,401622,"Mesquite Solar 3, LLC",AZ,503.4050574187704
2026,1,p28,Apache Junction Landfill,406038,"Mesquite Solar 4, LLC",AZ,1880.1486996469412
2026,1,p28,Apache Junction Landfill,404922,"Mesquite Solar 5, LLC",AZ,1447.6472747993905
2026,1,p28,Apache Junction Landfill,403572,OE_AZ1,AZ,3280.9470916379805
2026,1,p28,Apache Junction Landfill,400203,Paloma Solar Hybrid,AZ,3362.238120208918
2026,1,p28,Apache Junction Landfill,405126,Paradise Valley H.S. PV,AZ,21256.659473993586
2026,1,p28,Apache Junction Landfill,405150,Phoenix Airport East Economy Lot,AZ,20168.916815785
2026,1,p28,Apache Junction Landfill,405151,Phoenix Airport Rental Car Center,AZ,17432.00320795478
2026,1,p28,Apache Junction Landfill,402528,Pinal Central Energy Center Hybrid,AZ,1477.5792710619191
2026,1,p28,Apache Junction Landfill,400125,"Poseidon Solar, LLC",AZ,671.244444280518
2026,1,p28,Apache Junction Landfill,400031,Prescott Airport,AZ,28865.949400420508
2026,1,p28,Apache Junction Landfill,400401,Prescott Solar Plant,AZ,8426.202240962157
2026,1,p28,Apache Junction Landfill,400323,Queen Creek Solar Farm,AZ,465.5391950163844
2026,1,p28,Apache Junction Landfill,400289,"RE Bagdad Solar I, LLC",AZ,7097.048864778439
2026,1,p28,Apache Junction Landfill,405132,"RE Gillespie 1, LLC",AZ,3856.046116420107
2026,1,p28,Apache Junction Landfill,400758,Red Horse 2,AZ,2158.7036134979667
2026,1,p28,Apache Junction Landfill,401609,Red Horse III,AZ,3469.645365310005
2026,1,p28,Apache Junction Landfill,401726,Red Rock,AZ,1405.604742601899
