Year,Quarter,PCA,Recycler Name,case_id,Site,State,Cost
2026,1,p12,ComstockMetals,402144,Battle Mountain Solar Project,NV,3645.0221265175046
2026,1,p12,ComstockMetals,405025,Brady,NV,1968.5764921691782
2026,1,p12,ComstockMetals,405553,Dodge Flat,NV,458.717992724922
2026,1,p12,ComstockMetals,404659,Fish Springs,NV,1081.6615528368925
2026,1,p12,ComstockMetals,401086,Ft. Churchill PV,NV,1119.2408856212849
2026,1,p12,ComstockMetals,405028,Galena 2 Geothermal Power Plant,NV,4669.054502019307
2026,1,p12,ComstockMetals,400468,"Patua Acquisition Project, LLC",NV,1302.9288997952815
2026,1,p12,ComstockMetals,405021,Steamboat Hills LP,NV,32598.181639599716
2026,1,p12,ComstockMetals,405023,Steamboat II,NV,3603.9326245046714
2026,1,p12,ComstockMetals,405024,Steamboat III,NV,2659.351123357267
2026,1,p12,ComstockMetals,400029,Stillwater Facility,NV,1921.745565085952
2026,1,p12,ComstockMetals,401318,Sunshine Valley Solar,NV,11536.92326237731
2026,1,p12,ComstockMetals,405026,TS Power Plant,NV,8097.49336846016
2026,1,p12,ComstockMetals,405576,Tesla Reno GigaFactory,NV,1363.1860712722278
2026,1,p12,ComstockMetals,403308,Turquoise Liberty Solar,NV,1852.5783452454234
2026,1,p12,ComstockMetals,403884,"Turquoise Nevada, LLC",NV,726.9479354824889
2026,1,p12,ComstockMetals,400035,Western 102 Power Plant,NV,14002.557921793039
2026,1,p13,WeRecycleSolar,400555,Apex Solar PV Power Project,NV,129280.9362993779
2026,1,p13,WeRecycleSolar,405385,Arrow Canyon Solar Hybrid,NV,2263.8189093991205
2026,1,p13,WeRecycleSolar,401649,"Boulder Solar Power, LLC",NV,11918.109063478863
2026,1,p13,WeRecycleSolar,400059,CM10,NV,114776.12622983671
2026,1,p13,WeRecycleSolar,400086,CM48,NV,47983.15393043756
2026,1,p13,WeRecycleSolar,400363,Copper Mountain Solar 2,NV,15198.667280889427
2026,1,p13,WeRecycleSolar,403688,"Copper Mountain Solar 5, LLC",NV,9500.880487307179
2026,1,p13,WeRecycleSolar,405358,Dignity - San Martin,NV,371779.77973317826
2026,1,p13,WeRecycleSolar,405355,Dignity - Siena Campus,NV,871135.2419662691
2026,1,p13,WeRecycleSolar,405556,Dry Lake Solar Energy Center,NV,8967.14317514958
2026,1,p13,WeRecycleSolar,405495,Gemini Solar,NV,1626.4548541582383
2026,1,p13,WeRecycleSolar,403386,"Harry Allen Solar Energy, LLC",NV,9002.528037342181
2026,1,p13,WeRecycleSolar,406090,IGS LAS1,NV,1217447.0036699155
2026,1,p13,WeRecycleSolar,406089,IGS VGT,NV,848358.9451370294
2026,1,p13,WeRecycleSolar,405309,IKEA Las Vegas 462,NV,2534938.946634408
2026,1,p13,WeRecycleSolar,400545,Las Vegas WPCF Solar Plant,NV,749289.9314644742
2026,1,p13,WeRecycleSolar,400600,Mountain View Solar,NV,32527.779037104472
2026,1,p13,WeRecycleSolar,400036,Nellis Air Force Base Solar Array,NV,53324.722617363455
2026,1,p13,WeRecycleSolar,401042,Searchlight Solar,NV,121884.73588255921
2026,1,p13,WeRecycleSolar,400658,Silver State Solar Power South,NV,3541.059497730938
2026,1,p13,WeRecycleSolar,405246,"Solar Las Vegas MB 2, LLC",NV,1668062.4771214675
2026,1,p13,WeRecycleSolar,402691,"Techren Solar III, LLC",NV,31135.374470969626
2026,1,p13,WeRecycleSolar,402692,"Techren Solar IV, LLC",NV,46684.09405803701
2026,1,p13,WeRecycleSolar,401851,Townsite Solar Project Hybrid,NV,14903.710431972477
2026,1,p13,WeRecycleSolar,404971,Yellow Pine Solar,NV,7701.0826467706875
