Year,Quarter,PCA,Recycler Name,case_id,Site,State,Cost
2026,1,p12,ComstockMetals,402144,Battle Mountain Solar Project,NV,3245.022126517504
2026,1,p12,ComstockMetals,405025,Brady,NV,1568.5764921691784
2026,1,p12,ComstockMetals,405553,Dodge Flat,NV,58.71799272492193
2026,1,p12,ComstockMetals,404659,Fish Springs,NV,681.6615528368926
2026,1,p12,ComstockMetals,401086,Ft. Churchill PV,NV,719.2408856212847
2026,1,p12,ComstockMetals,405028,Galena 2 Geothermal Power Plant,NV,4269.054502019307
2026,1,p12,ComstockMetals,400468,"Patua Acquisition Project, LLC",NV,902.9288997952815
2026,1,p12,ComstockMetals,405021,Steamboat Hills LP,NV,32198.181639599716
2026,1,p12,ComstockMetals,405023,Steamboat II,NV,3203.9326245046714
2026,1,p12,ComstockMetals,405024,Steamboat III,NV,2259.351123357267
2026,1,p12,ComstockMetals,400029,Stillwater Facility,NV,1521.745565085952
2026,1,p12,ComstockMetals,401318,Sunshine Valley Solar,NV,11136.92326237731
2026,1,p12,ComstockMetals,405026,TS Power Plant,NV,7697.49336846016
2026,1,p12,ComstockMetals,405576,Tesla Reno GigaFactory,NV,963.1860712722277
2026,1,p12,ComstockMetals,403308,Turquoise Liberty Solar,NV,1452.5783452454234
2026,1,p12,ComstockMetals,403884,"Turquoise Nevada, LLC",NV,326.94793548248884
2026,1,p12,ComstockMetals,400035,Western 102 Power Plant,NV,13602.557921793039
2026,1,p13,WeRecycleSolar,400555,Apex Solar PV Power Project,NV,128880.9362993779
2026,1,p13,WeRecycleSolar,405385,Arrow Canyon Solar Hybrid,NV,1863.8189093991205
2026,1,p13,WeRecycleSolar,401649,"Boulder Solar Power, LLC",NV,11518.109063478863
2026,1,p13,WeRecycleSolar,400059,CM10,NV,114376.12622983671
2026,1,p13,WeRecycleSolar,400086,CM48,NV,47583.15393043756
2026,1,p13,WeRecycleSolar,400363,Copper Mountain Solar 2,NV,14798.667280889427
2026,1,p13,WeRecycleSolar,403688,"Copper Mountain Solar 5, LLC",NV,9100.880487307179
2026,1,p13,WeRecycleSolar,405358,Dignity - San Martin,NV,371379.7797331782
2026,1,p13,WeRecycleSolar,405355,Dignity - Siena Campus,NV,870735.241966269
2026,1,p13,WeRecycleSolar,405556,Dry Lake Solar Energy Center,NV,8567.143175149582
2026,1,p13,WeRecycleSolar,405495,Gemini Solar,NV,1226.4548541582383
2026,1,p13,WeRecycleSolar,403386,"Harry Allen Solar Energy, LLC",NV,8602.528037342181
2026,1,p13,WeRecycleSolar,406090,IGS LAS1,NV,1217047.0036699155
2026,1,p13,WeRecycleSolar,406089,IGS VGT,NV,847958.9451370294
2026,1,p13,WeRecycleSolar,405309,IKEA Las Vegas 462,NV,2534538.9466344086
2026,1,p13,WeRecycleSolar,400545,Las Vegas WPCF Solar Plant,NV,748889.9314644741
2026,1,p13,WeRecycleSolar,400600,Mountain View Solar,NV,32127.779037104476
2026,1,p13,WeRecycleSolar,400036,Nellis Air Force Base Solar Array,NV,52924.722617363455
2026,1,p13,WeRecycleSolar,401042,Searchlight Solar,NV,121484.73588255921
2026,1,p13,WeRecycleSolar,400658,Silver State Solar Power South,NV,3141.0594977309383
2026,1,p13,WeRecycleSolar,405246,"Solar Las Vegas MB 2, LLC",NV,1667662.4771214675
2026,1,p13,WeRecycleSolar,402691,"Techren Solar III, LLC",NV,30735.37447096963
2026,1,p13,WeRecycleSolar,402692,"Techren Solar IV, LLC",NV,46284.094058037
2026,1,p13,WeRecycleSolar,401851,Townsite Solar Project Hybrid,NV,14503.710431972477
2026,1,p13,WeRecycleSolar,404971,Yellow Pine Solar,NV,7301.082646770686
2026,1,p27,WeRecycleSolar,400374,"Black Mountain Solar, LLC",AZ,12304.011929230015
2026,1,p27,WeRecycleSolar,402236,Gray Hawk Solar,AZ,5012.796707237271
2026,1,p27,WeRecycleSolar,401819,Jacobson 5 MW Solar,AZ,10561.632590324736
2026,1,p27,WeRecycleSolar,403718,Mohave Electric Cooperative at Joy Lane,AZ,12174.751155784363
2026,1,p27,WeRecycleSolar,401311,Mohave Electric at Fort Mohave,AZ,27610.40401993519
2026,1,p27,WeRecycleSolar,406478,Mohave Energy - Hybrid,AZ,13807.027997503352
2026,1,p28,WeRecycleSolar,400148,Agua Caliente Solar Project,AZ,2544.9082236142394
2026,1,p28,FabTechSolar,402067,Apache Solar 1,AZ,28843.01202819632
2026,1,p28,WeRecycleSolar,400274,Arizona Western College PV,AZ,109722.6761944098
2026,1,p28,WeRecycleSolar,400240,Arlington Valley Solar Energy II,AZ,2907.5227111616327
2026,1,p28,WeRecycleSolar,400437,Badger 1,AZ,24113.418738822125
2026,1,p28,FabTechSolar,401688,Bonnybrooke PV,AZ,1654.8890447692415
2026,1,p28,WeRecycleSolar,400371,Buckeye Union HS District 201,AZ,24475.742264908084
2026,1,p28,FabTechSolar,405635,"Central Line Solar, LLC",AZ,909.130678304259
2026,1,p28,FabTechSolar,403257,East Line Solar,AZ,2734.5000896273523
2026,1,p28,FabTechSolar,406171,Eleven Mile Solar Center,AZ,856.0588838540158
2026,1,p28,WeRecycleSolar,400349,Foothills Solar Plant Hybrid,AZ,32936.85184364018
2026,1,p28,FabTechSolar,400825,Fort Huachuca Solar PV Project,AZ,69061.63549410812
2026,1,p28,WeRecycleSolar,400845,Gila Bend Hybrid,AZ,3977.309124955498
2026,1,p28,FabTechSolar,400599,"Gilbert Solar Facility I, LLC",AZ,17972.33567443838
2026,1,p28,WeRecycleSolar,400204,Hyder Solar Hybrid,AZ,41333.76109359357
2026,1,p28,FabTechSolar,405282,Intel - Ocotillo Campus Solar,AZ,6542.9736574546005
2026,1,p28,WeRecycleSolar,405125,Jewish Community Center PV,AZ,52055.84995154137
2026,1,p28,WeRecycleSolar,402234,Kayenta Solar Project,AZ,38205.73577410381
2026,1,p28,WeRecycleSolar,400128,Luke Solar,AZ,6911.105135787562
2026,1,p28,WeRecycleSolar,405068,Macys Goodyear,AZ,26698.56178351549
2026,1,p28,WeRecycleSolar,406279,McFarland A Solar and Storage,AZ,3677.677575155926
2026,1,p28,FabTechSolar,405617,Mesa Carport PV,AZ,10070.968952879006
2026,1,p28,FabTechSolar,404512,Mesa Solar Array,AZ,11511.06511553691
2026,1,p28,WeRecycleSolar,400250,Mesquite Solar 1,AZ,484.6888200383667
2026,1,p28,WeRecycleSolar,401622,"Mesquite Solar 3, LLC",AZ,1385.7072822336147
2026,1,p28,WeRecycleSolar,406038,"Mesquite Solar 4, LLC",AZ,3932.1063141960244
2026,1,p28,WeRecycleSolar,404922,"Mesquite Solar 5, LLC",AZ,6800.30366374883
2026,1,p28,WeRecycleSolar,403572,OE_AZ1,AZ,12028.692664995848
2026,1,p28,WeRecycleSolar,400203,Paloma Solar Hybrid,AZ,7117.9113702736495
2026,1,p28,WeRecycleSolar,405126,Paradise Valley H.S. PV,AZ,90023.51069985422
2026,1,p28,WeRecycleSolar,405150,Phoenix Airport East Economy Lot,AZ,13516.116632076677
2026,1,p28,WeRecycleSolar,405151,Phoenix Airport Rental Car Center,AZ,1595.5114880175852
2026,1,p28,FabTechSolar,400125,"Poseidon Solar, LLC",AZ,7959.302980732302
2026,1,p28,WeRecycleSolar,400031,Prescott Airport,AZ,121133.78074105663
