Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1595.960538923253
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,1357.1155100311737
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,8878.246046269502
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,1826.8051751733037
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,13168.110529303987
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,2273.0658943062726
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1687.6353672007865
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,35627.264049795966
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,88544.35921537175
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,48179.52023378837
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,10856.891199066553
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,528.7883965406846
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1759.4493402857765
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,18114.655615870197
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,22729.28269902804
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,3281.2596462531296
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,527272.7629492019
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,1109.692700056741
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,276.06349999124063
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,523.1955962136916
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,310.3184793551255
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,2742.727812206356
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,677.99214592986
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,239.19768728379944
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,126.37257628852927
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,334.34394838551003
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,170.31846457008106
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,11299.8454940366
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,9388.439065280396
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,219.90281621754937
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,116.03849624441321
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,269.1377827351916
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,16953.977034451647
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,13501.927122879091
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,12874.287120924202
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1540.2747233137613
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,195.09420226243617
2026,1,p13,Apex Regional Landfill,400600,Mountain View Solar,NV,1639.118418060862
2026,1,p13,Apex Regional Landfill,400036,Nellis Air Force Base Solar Array,NV,1201.483247732372
2026,1,p13,Apex Regional Landfill,401381,Nellis Solar PV II,NV,395.1108896147531
2026,1,p13,Apex Regional Landfill,401319,"Playa Solar 1, LLC",NV,317.0027642397395
2026,1,p13,Apex Regional Landfill,401596,Playa Solar 2,NV,263.21535323613654
2026,1,p13,Apex Regional Landfill,401274,River Mountains Solar,NV,986.1932372666455
2026,1,p13,Apex Regional Landfill,401042,Searchlight Solar,NV,3519.9732974115955
2026,1,p13,Apex Regional Landfill,400166,Silver State Solar Power North,NV,819.8095545111868
2026,1,p13,Apex Regional Landfill,400658,Silver State Solar Power South,NV,227.32230666574804
2026,1,p13,Apex Regional Landfill,405246,"Solar Las Vegas MB 2, LLC",NV,4433.322897305435
2026,1,p13,Apex Regional Landfill,405188,Solar Las Vegas MB-1,NV,1267.7937100524136
2026,1,p13,Apex Regional Landfill,400556,Spectrum Solar PV Power Project,NV,540.4353658275722
2026,1,p13,Apex Regional Landfill,402485,"Techren Solar I, LLC",NV,274.7511361854767
2026,1,p13,Apex Regional Landfill,402690,"Techren Solar II, LLC",NV,155.82354414485144
2026,1,p13,Apex Regional Landfill,402691,"Techren Solar III, LLC",NV,1378.2121442614737
2026,1,p13,Apex Regional Landfill,402692,"Techren Solar IV, LLC",NV,889.0067411749883
2026,1,p13,Apex Regional Landfill,403001,Techren Solar V,NV,463.2731002032885
2026,1,p13,Apex Regional Landfill,401851,Townsite Solar Project Hybrid,NV,168.33962486696163
2026,1,p13,Apex Regional Landfill,406448,Yellow Pine II,NV,730.0214368592968
2026,1,p13,Apex Regional Landfill,404971,Yellow Pine Solar,NV,520.6014743517443
2026,1,p27,Apex Regional Landfill,400374,"Black Mountain Solar, LLC",AZ,1933.9157383901616
2026,1,p27,Apex Regional Landfill,402236,Gray Hawk Solar,AZ,385.7589382346254
2026,1,p27,Apex Regional Landfill,401819,Jacobson 5 MW Solar,AZ,6987.688452573967
2026,1,p27,Apex Regional Landfill,400199,La Senita,AZ,12762.187657755168
2026,1,p27,Apex Regional Landfill,403718,Mohave Electric Cooperative at Joy Lane,AZ,1280.9048228055601
2026,1,p27,Apex Regional Landfill,401311,Mohave Electric at Fort Mohave,AZ,3582.833423480537
2026,1,p27,Apex Regional Landfill,406478,Mohave Energy - Hybrid,AZ,749.1442502390962
2026,1,p28,Apache Junction Landfill,405418,AZ State University - Tempe Campus Solar,AZ,8582.486113189598
2026,1,p28,Apache Junction Landfill,400148,Agua Caliente Solar Project,AZ,451.2001598708548
2026,1,p28,Apache Junction Landfill,402067,Apache Solar 1,AZ,5802.932384458196
2026,1,p28,Apache Junction Landfill,400274,Arizona Western College PV,AZ,34301.938030964
2026,1,p28,Apache Junction Landfill,400240,Arlington Valley Solar Energy II,AZ,627.6830458871826
2026,1,p28,Apache Junction Landfill,400437,Badger 1,AZ,4472.270892095632
2026,1,p28,Apache Junction Landfill,401688,Bonnybrooke PV,AZ,531.8826469123921
2026,1,p28,Apache Junction Landfill,400371,Buckeye Union HS District 201,AZ,22982.137784870854
2026,1,p28,Apache Junction Landfill,405635,"Central Line Solar, LLC",AZ,379.39825668849596
2026,1,p28,Apache Junction Landfill,400201,Chino Solar Valley,AZ,4997.489051964878
2026,1,p28,Apache Junction Landfill,400202,Cotton Center Solar Hybrid,AZ,3628.8591601618023
2026,1,p28,Apache Junction Landfill,401069,Desert Star Hybrid,AZ,5318.840548363037
