Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1226.7697522748595
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,1044.7925874047037
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,6775.177757871999
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,1402.6513798939454
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,10043.645935422086
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,1742.659546852398
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1296.6172404863134
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,27155.38195103503
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,67473.16874385467
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,36719.00571026732
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,8282.71692190785
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,413.6862152214741
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1351.3326485510675
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,13812.442191853484
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,17328.348540926123
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,2510.807167383337
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,401742.42873153475
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,856.2799702813265
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,221.13391308856427
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,409.4250340199555
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,247.23294498485748
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,2100.4971985857946
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,527.3652623751315
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,193.04567483527578
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,107.08368550554607
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,265.5380642461028
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,140.56626705339508
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,8620.205908551696
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,7163.896248546967
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,178.34482068956143
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,99.21010071002911
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,215.8571761315745
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,12928.115653629826
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,10297.982387669786
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,9819.78048141844
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1184.3424641914373
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,159.44301958090375
2026,1,p13,Apex Regional Landfill,400600,Mountain View Solar,NV,1259.651945903514
2026,1,p13,Apex Regional Landfill,400036,Nellis Air Force Base Solar Array,NV,926.215625653236
2026,1,p13,Apex Regional Landfill,401381,Nellis Solar PV II,NV,311.83668613505
2026,1,p13,Apex Regional Landfill,401319,"Playa Solar 1, LLC",NV,252.32573346837302
2026,1,p13,Apex Regional Landfill,401596,Playa Solar 2,NV,211.34484889419926
2026,1,p13,Apex Regional Landfill,401274,River Mountains Solar,NV,762.1851414888729
2026,1,p13,Apex Regional Landfill,401042,Searchlight Solar,NV,2692.6842349326434
2026,1,p13,Apex Regional Landfill,400166,Silver State Solar Power North,NV,635.4166212942376
2026,1,p13,Apex Regional Landfill,400658,Silver State Solar Power South,NV,183.99776579295087
2026,1,p13,Apex Regional Landfill,405246,"Solar Las Vegas MB 2, LLC",NV,3388.569644375569
