Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1669.798696252932
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,1419.5800945564677
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,9298.859703949
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,1911.6359342291753
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,13793.003448080366
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,2379.1471637970476
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1765.8389925436807
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,37321.64046954816
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,92758.59730967515
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,50471.62313849256
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,11371.726054498293
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,551.8088328045269
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1841.072678632718
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,18975.09830067354
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,23809.469530648417
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,3435.350142027088
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,552378.8297927353
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,1160.375246011824
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,287.0494173717759
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,545.9497086524389
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,322.9355862291791
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,2871.173934930468
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,708.1175226408058
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,248.42808977350415
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,130.23035444512587
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,348.1051252133914
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,176.2689040734182
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,11835.773411133581
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,9833.347628627083
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,228.214415323147
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,119.40417535129005
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,279.79390405591505
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,17759.14931061601
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,14142.716069920956
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,13485.188448825358
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1611.4611751382263
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,202.22443879874263
2026,1,p13,Apex Regional Landfill,400600,Mountain View Solar,NV,1715.0117124923318
2026,1,p13,Apex Regional Landfill,400036,Nellis Air Force Base Solar Array,NV,1256.5367721481996
2026,1,p13,Apex Regional Landfill,401381,Nellis Solar PV II,NV,411.76573031069375
2026,1,p13,Apex Regional Landfill,401319,"Playa Solar 1, LLC",NV,329.93817039401284
2026,1,p13,Apex Regional Landfill,401596,Playa Solar 2,NV,273.589454104524
2026,1,p13,Apex Regional Landfill,401274,River Mountains Solar,NV,1030.9948564222002
2026,1,p13,Apex Regional Landfill,401042,Searchlight Solar,NV,3685.431109907386
2026,1,p13,Apex Regional Landfill,400166,Silver State Solar Power North,NV,856.6881411545766
2026,1,p13,Apex Regional Landfill,400658,Silver State Solar Power South,NV,235.98721484030742
2026,1,p13,Apex Regional Landfill,405246,"Solar Las Vegas MB 2, LLC",NV,4642.273547891408
2026,1,p13,Apex Regional Landfill,405188,Solar Las Vegas MB-1,NV,1326.0048755311
2026,1,p13,Apex Regional Landfill,400556,Spectrum Solar PV Power Project,NV,564.0104196765042
2026,1,p13,Apex Regional Landfill,402485,"Techren Solar I, LLC",NV,285.67456005145175
2026,1,p13,Apex Regional Landfill,402690,"Techren Solar II, LLC",NV,161.0837493422253
2026,1,p13,Apex Regional Landfill,402691,"Techren Solar III, LLC",NV,1441.681330416782
2026,1,p13,Apex Regional Landfill,402692,"Techren Solar IV, LLC",NV,929.1804319452258
2026,1,p13,Apex Regional Landfill,403001,Techren Solar V,NV,483.17376045106425
