Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1448.2842242638956
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,1232.1863409805858
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,8037.0187309104995
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,1657.1436570615601
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,11918.324691751228
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,2060.9033553247227
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1531.228116514997
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,32238.5112102916
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,80115.8830267649
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,43595.31442437994
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,9827.221488203071
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,482.74752401300043
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1596.2026635918924
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,16393.77024626351
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,20568.909035787266
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,2973.078654705212
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,477060.629262135
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,1008.327608146575
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,254.09166523017007
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,477.6873713361971
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,285.0842656070182
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,2485.8355667581313
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,617.7413925079686
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,220.73688230438995
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,118.65701997533597
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,306.82159472974706
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,158.41758556340665
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,10227.989659842639
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,8498.621938587024
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,203.27961800635418
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,109.30713803065957
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,247.82554009374476
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,15343.632482122915
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,12220.349228795372
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,11652.4844651219
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1397.9018196648315
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,180.83372918982315
