Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1300.6079096045382
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,1107.2571719299974
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,7195.791415551499
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,1487.482138949817
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,10668.538854198467
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,1848.7408163431728
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1374.820865829208
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,28849.758370787215
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,71687.40683815807
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,39011.108614971534
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,8797.551777339588
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,436.7066514853162
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1432.9559868980093
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,14672.884876656823
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,18408.535372546507
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,2664.897663157295
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,426848.49557506817
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,906.9625162364094
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,232.11983046909958
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,432.17914645870263
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,259.850051858911
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,2228.9433213099073
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,557.490639086077
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,202.2760773249805
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,110.94146366214272
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,279.29924107398426
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,146.51670655673226
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,9156.133825648676
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,7608.804811893654
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,186.65641979515902
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,102.57577981690594
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,226.51329745229788
2026,1,p13,Apex Regional Landfill,406090,IGS LAS1,NV,13733.287929794189
2026,1,p13,Apex Regional Landfill,406089,IGS VGT,NV,10938.771334711648
2026,1,p13,Apex Regional Landfill,405309,IKEA Las Vegas 462,NV,10430.681809319594
2026,1,p13,Apex Regional Landfill,400545,Las Vegas WPCF Solar Plant,NV,1255.528916015902
2026,1,p13,Apex Regional Landfill,400313,Moapa Southern Paiute,NV,166.57325611721018
2026,1,p13,Apex Regional Landfill,400600,Mountain View Solar,NV,1335.5452403349834
2026,1,p13,Apex Regional Landfill,400036,Nellis Air Force Base Solar Array,NV,981.2691500690631
2026,1,p13,Apex Regional Landfill,401381,Nellis Solar PV II,NV,328.4915268309906
2026,1,p13,Apex Regional Landfill,401319,"Playa Solar 1, LLC",NV,265.2611396226463
2026,1,p13,Apex Regional Landfill,401596,Playa Solar 2,NV,221.7189497625867
2026,1,p13,Apex Regional Landfill,401274,River Mountains Solar,NV,806.9867606444274
2026,1,p13,Apex Regional Landfill,401042,Searchlight Solar,NV,2858.142047428434
