Year,Quarter,PCA,Recycler Name,case_id,Site,State,Cost
2026,1,p12,ComstockMetals,402144,Battle Mountain Solar Project,NV,3625.022126517504
2026,1,p12,ComstockMetals,405025,Brady,NV,1948.5764921691784
2026,1,p12,ComstockMetals,405553,Dodge Flat,NV,438.7179927249219
2026,1,p12,ComstockMetals,404659,Fish Springs,NV,1061.6615528368927
2026,1,p12,ComstockMetals,401086,Ft. Churchill PV,NV,1099.2408856212849
2026,1,p12,ComstockMetals,405028,Galena 2 Geothermal Power Plant,NV,4649.054502019307
2026,1,p12,ComstockMetals,400468,"Patua Acquisition Project, LLC",NV,1282.9288997952815
2026,1,p12,ComstockMetals,405021,Steamboat Hills LP,NV,32578.181639599712
2026,1,p12,ComstockMetals,405023,Steamboat II,NV,3583.932624504671
2026,1,p12,ComstockMetals,405024,Steamboat III,NV,2639.3511233572676
2026,1,p12,ComstockMetals,400029,Stillwater Facility,NV,1901.7455650859517
2026,1,p12,ComstockMetals,401318,Sunshine Valley Solar,NV,11516.92326237731
2026,1,p12,ComstockMetals,405026,TS Power Plant,NV,8077.493368460159
2026,1,p12,ComstockMetals,405576,Tesla Reno GigaFactory,NV,1343.1860712722278
2026,1,p12,ComstockMetals,403308,Turquoise Liberty Solar,NV,1832.5783452454234
2026,1,p12,ComstockMetals,403884,"Turquoise Nevada, LLC",NV,706.9479354824888
2026,1,p12,ComstockMetals,400035,Western 102 Power Plant,NV,13982.55792179304
2026,1,p13,WeRecycleSolar,400555,Apex Solar PV Power Project,NV,129260.9362993779
2026,1,p13,WeRecycleSolar,405385,Arrow Canyon Solar Hybrid,NV,2243.8189093991205
2026,1,p13,WeRecycleSolar,401649,"Boulder Solar Power, LLC",NV,11898.109063478865
2026,1,p13,WeRecycleSolar,400059,CM10,NV,114756.12622983671
2026,1,p13,WeRecycleSolar,400086,CM48,NV,47963.153930437555
2026,1,p13,WeRecycleSolar,400363,Copper Mountain Solar 2,NV,15178.667280889425
2026,1,p13,WeRecycleSolar,403688,"Copper Mountain Solar 5, LLC",NV,9480.880487307179
2026,1,p13,WeRecycleSolar,405358,Dignity - San Martin,NV,371759.7797331782
2026,1,p13,WeRecycleSolar,405355,Dignity - Siena Campus,NV,871115.2419662691
