Year,Quarter,PCA,Landfill Name,case_id,Site,State,Cost
2026,1,p12,Apex Regional Landfill,402144,Battle Mountain Solar Project,NV,1895.557883241968
2026,1,p12,Apex Regional Landfill,405553,Dodge Flat,NV,2548.187331011759
2026,1,p12,Apex Regional Landfill,402609,"EGP Stillwater Solar PV II, LLC",NV,6779.422472871999
2026,1,p12,Apex Regional Landfill,404659,Fish Springs,NV,2877.295918529053
2026,1,p12,Apex Regional Landfill,401086,Ft. Churchill PV,NV,25045.320701055214
2026,1,p12,Apex Regional Landfill,402130,Luning Energy,NV,2171.2293398154975
2026,1,p12,Apex Regional Landfill,403107,NVSS-II,NV,1613.676456857892
2026,1,p12,Apex Regional Landfill,400468,"Patua Acquisition Project, LLC",NV,45232.975143391704
2026,1,p12,Apex Regional Landfill,405021,Steamboat Hills LP,NV,94869.96107182688
2026,1,p12,Apex Regional Landfill,405023,Steamboat II,NV,91733.72013816824
2026,1,p12,Apex Regional Landfill,400029,Stillwater Facility,NV,12405.640480361773
2026,1,p12,Apex Regional Landfill,401318,Sunshine Valley Solar,NV,458.85615024608234
2026,1,p12,Apex Regional Landfill,405026,TS Power Plant,NV,1682.0707169388343
2026,1,p12,Apex Regional Landfill,401943,Tungsten Mountain,NV,17258.457646066854
2026,1,p12,Apex Regional Landfill,403308,Turquoise Liberty Solar,NV,37856.1430567134
2026,1,p12,Apex Regional Landfill,403884,"Turquoise Nevada, LLC",NV,5596.861797862508
2026,1,p12,Apex Regional Landfill,400035,Western 102 Power Plant,NV,376640.6066030014
2026,1,p13,Apex Regional Landfill,400555,Apex Solar PV Power Project,NV,1063.254869101658
2026,1,p13,Apex Regional Landfill,405385,Arrow Canyon Solar Hybrid,NV,562.2800944249791
2026,1,p13,Apex Regional Landfill,402017,"Boulder Solar II, LLC",NV,504.6861987749444
2026,1,p13,Apex Regional Landfill,401649,"Boulder Solar Power, LLC",NV,333.4888546662059
2026,1,p13,Apex Regional Landfill,400059,CM10,NV,3260.7570181028045
2026,1,p13,Apex Regional Landfill,400086,CM48,NV,652.1114842189143
2026,1,p13,Apex Regional Landfill,400363,Copper Mountain Solar 2,NV,234.21199979409474
2026,1,p13,Apex Regional Landfill,400802,Copper Mountain Solar 3,NV,126.75951313193265
2026,1,p13,Apex Regional Landfill,401308,"Copper Mountain Solar 4, LLC",NV,324.8274865576285
2026,1,p13,Apex Regional Landfill,403688,"Copper Mountain Solar 5, LLC",NV,168.61274006674384
2026,1,p13,Apex Regional Landfill,405358,Dignity - San Martin,NV,10768.16229193962
2026,1,p13,Apex Regional Landfill,405355,Dignity - Siena Campus,NV,8947.77521693371
2026,1,p13,Apex Regional Landfill,405556,Dry Lake Solar Energy Center,NV,236.6149298759458
2026,1,p13,Apex Regional Landfill,405495,Gemini Solar,NV,107.30130611788832
2026,1,p13,Apex Regional Landfill,403386,"Harry Allen Solar Energy, LLC",NV,354.06455916352587
